id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
986,1.1909006e-05,1.43627985e-05,6.3158986e-06,9.313176e-06,9.834878e-05,6.0940624e-06,1.4994581e-06,2.5216008e-05,9.002893e-06,8.183535e-06,3.2466426e-07,4.3617416e-05,5.5693563e-06,1.7501183e-05,1.4418435e-05,2.1148742e-05,2.877001e-06,7.06074e-06,1.5719334e-05,2.5413101e-05,1.9519456e-07,4.613488e-06,5.279142e-05,6.074914e-06,3.436478e-05,1.8272993e-05,5.6913686e-06,1.906707e-05,3.9401684e-06,2.8227745e-05,1.9007783e-06,1.0587555e-05,3.0637508e-05,0.99824226,6.8066794e-05,1.299051e-06,1.2180578e-05,4.066608e-06,6.334209e-05,8.01462e-06,0.000110470464,1.471854e-05,1.3059157e-05,8.11524e-07,2.7618222e-05,7.342389e-05,0.00020621896,1.8585177e-05,3.1588938e-06,1.2740666e-05,1.5151459e-05,7.981174e-06,1.0168056e-05,1.638846e-05,1.1405769e-05,3.5176108e-06,3.4539623e-06,7.574548e-06,1.1328432e-05,1.727518e-05,5.3562966e-05,6.322866e-06,1.2998782e-05,5.2515966e-06,1.5368843e-06,1.7682936e-06,4.3635134e-07,8.088797e-06,1.4095357e-05,1.9453912e-05,1.6155553e-05,6.8263544e-06,1.4147361e-06,3.8376716e-06,8.763758e-06,8.014193e-06,3.965055e-06,1.6281798e-05,1.1993256e-05,9.857865e-05,3.677881e-06,7.90313e-06,1.083764e-05,3.606987e-05,3.6395797e-06,5.060951e-06,2.421755e-05,9.737374e-06,1.5030037e-05,2.0435673e-06,3.9058517e-07,9.60948e-07,3.6330377e-07,9.4049955e-07,1.665858e-05,9.742743e-06,3.551372e-06,2.8848974e-06,2.377503e-06
988,1.9014262e-05,3.2138305e-05,6.738547e-06,8.500776e-06,2.0145711e-05,1.6528873e-05,4.449645e-06,2.3922734e-05,7.615409e-05,9.931753e-06,1.7432914e-05,3.5759036e-05,8.345119e-05,4.9140035e-05,0.00011159965,2.0509302e-05,1.792053e-05,0.00013298973,1.8084558e-05,3.361811e-05,3.6394977e-05,3.57603e-05,9.7328875e-06,5.3309832e-05,7.010085e-05,2.1749838e-06,2.8143953e-05,1.3895988e-05,3.3159765e-06,7.882812e-06,3.9496386e-05,2.3305968e-06,5.3070606e-05,6.824403e-05,0.00011062879,8.312508e-06,3.7066184e-05,1.2390173e-05,4.860454e-06,3.1043598e-06,6.672269e-05,3.7041555e-05,4.903555e-05,2.2258996e-06,9.294598e-05,0.00013105135,0.000101549085,5.2364598e-05,1.4574777e-05,5.1839892e-05,0.0014356757,6.7077262e-06,1.6994638e-05,0.00015528455,4.2767362e-05,0.00024266152,0.0001783934,3.7684233e-05,3.6101108e-05,4.1840412e-05,2.3682684e-05,9.876334e-05,1.33028225e-05,1.8053022e-05,1.1020594e-05,6.1625474e-07,0.00012721037,0.00015840602,5.4262495e-05,0.987497,4.2122847e-06,4.0661744e-05,3.6141446e-05,8.284062e-05,2.0957045e-06,3.07028e-06,1.4455826e-05,5.7493025e-06,1.8219966e-05,2.1028309e-05,2.6115204e-05,6.383717e-05,8.887967e-05,0.00025153856,1.833952e-05,2.681993e-05,0.0066425498,0.00017160802,1.728655e-05,8.6646e-05,3.925119e-05,4.38618e-05,3.140742e-05,2.0713673e-05,4.0777295e-06,1.8556551e-05,1.503898e-05,5.137399e-06,6.576466e-05
991,0.00097440206,0.0005281471,0.0002732967,0.0001002585,0.00018334271,4.199761e-05,4.293418e-05,0.0004119257,0.0011503461,0.00040256634,0.0012002913,0.0008943978,0.0011142395,0.00036761747,0.0019766816,0.0002013739,0.0006797063,0.0003642283,0.0021947979,0.0004026656,0.0020378872,0.000445438,0.0005737432,0.0004904414,0.0010680348,0.00027519994,0.010782763,0.00027053317,6.351763e-05,0.00013030996,0.000257362,0.0003093904,0.00093372,0.0001769817,0.00021205605,0.00041216324,0.00018805604,0.00021240517,0.00015530738,6.717647e-05,0.0001417083,0.0026512695,9.781392e-05,0.0005617295,0.00067479536,0.00044545654,0.0009375828,0.0023702371,0.0012015947,0.0005435366,0.0020259467,0.00034080847,0.0005704655,0.0004914663,0.0004042244,0.001445113,0.6827823,0.00018074726,0.00017261949,0.0005713143,0.00021880829,0.00062702125,0.000535396,0.00045880527,0.0008493105,0.000563603,0.004086786,5.830207e-05,0.000910632,0.0048883157,2.7607293e-05,0.0010190636,0.0027681664,8.2928455e-05,0.00043994677,0.00042285406,0.0030592533,0.0003155344,0.0008914204,0.00074324576,0.0007882017,0.0004155189,0.0003707561,0.0010808574,7.9098296e-05,0.006939255,0.01474937,0.20476486,0.0007600656,0.0006952981,0.0013238812,0.0071889064,0.00021417176,0.00038793983,0.0014308584,0.0021503228,0.0008046763,0.00031985677,0.0013907141
997,1.5128351e-05,3.261326e-05,6.8482736e-06,3.6615847e-06,3.7464692e-06,0.00036131567,2.222174e-05,3.5149606e-06,4.8815054e-06,3.336072e-05,3.6927356e-06,0.00014645536,2.9845382e-05,5.458223e-06,4.096352e-06,2.1134188e-06,8.463525e-06,1.3982753e-05,5.6377696e-05,8.9408877e-07,8.009479e-05,1.1746721e-05,5.7212186e-05,1.0115139e-05,5.4894394e-06,1.2644249e-05,2.4199857e-05,9.650971e-07,3.7380447e-05,1.5647714e-05,3.7435013e-06,4.2632e-05,3.1469162e-06,6.9142984e-06,6.283985e-05,9.764175e-05,2.0832415e-05,2.1470863e-05,1.1625667e-05,6.0454195e-06,1.5212016e-05,2.2477989e-06,5.8669953e-05,8.0683385e-06,1.738319e-05,1.803965e-05,7.5668515e-07,2.1927373e-05,1.1823855e-05,1.1911336e-06,1.577035e-05,2.0439515e-05,3.0936756e-06,1.1756224e-05,9.455166e-05,6.6190278e-06,2.0880869e-05,1.5677919e-05,8.555319e-05,6.744863e-05,1.1487221e-05,2.1722628e-05,1.4604836e-06,7.0041504e-05,1.1123284e-06,0.00010874042,7.135837e-06,1.1762044e-05,8.857551e-06,4.428397e-06,1.9363613e-05,0.997239,9.782024e-07,7.939259e-06,4.5925644e-06,2.107604e-06,0.00017120784,1.8160782e-06,1.6595764e-05,1.6357662e-05,5.084405e-05,9.824193e-06,0.00016904272,3.7037094e-05,5.2849533e-05,1.51788445e-05,5.267711e-06,1.7193275e-05,5.33978e-07,8.710726e-06,8.113435e-05,5.333655e-06,4.287502e-06,4.0905043e-06,1.4889973e-05,1.5310782e-07,5.7418392e-06,1.2937712e-06,1.7520473e-06
998,1.5170198e-05,2.059128e-06,7.4966765e-06,6.9795587e-06,7.80995e-07,1.4395896e-06,1.6678539e-06,2.4591568e-06,8.376057e-07,3.1023958e-06,8.935586e-06,3.7355287e-06,4.9229575e-06,5.5149967e-06,7.598656e-06,3.1080224e-06,1.1767289e-05,6.202073e-06,3.0557717e-06,1.6506936e-05,2.4976353e-06,9.871093e-07,4.0069185e-06,5.8224674e-07,3.29473e-07,6.4669903e-06,1.2927692e-06,1.7512245e-06,1.9809988e-05,1.7773127e-05,1.6877933e-05,1.4176474e-05,4.7804165e-06,3.0043268e-05,4.552114e-06,3.0101916e-07,2.6341847e-06,2.1364396e-05,7.6215787e-07,9.343736e-06,5.128731e-06,1.4360382e-06,9.795793e-06,4.7860434e-05,1.9745828e-06,0.9990109,0.00023478603,2.2000424e-05,3.7229388e-06,7.154579e-06,4.6216766e-07,3.719413e-07,6.7197207e-06,1.9752883e-05,5.880764e-06,5.7493758e-06,7.6106255e-07,2.3093591e-05,5.1176383e-05,4.9079495e-07,7.0664328e-06,8.780092e-07,5.0646304e-06,3.2417374e-06,5.4733647e-07,6.6398155e-07,1.2775209e-05,8.545562e-07,2.0839578e-05,8.756674e-06,1.1119338e-07,1.246523e-06,9.081064e-06,2.6299851e-06,4.59371e-06,5.625473e-07,9.3554195e-07,1.2604014e-06,2.4758763e-06,3.348463e-05,1.6672035e-06,1.0051849e-05,1.9942968e-06,3.2448632e-05,2.8245965e-06,6.9361954e-06,3.205931e-05,1.5192465e-05,2.0119578e-06,3.9800443e-07,1.3406651e-07,1.6231156e-06,2.694794e-06,7.675029e-07,3.0085703e-05,5.9937734e-06,2.8132545e-06,2.5178474e-07,5.3774734e-08
1008,8.62578e-05,0.00010941207,0.00068392,3.584438e-05,1.012275e-05,4.7027526e-05,0.000108183274,2.8287985e-05,1.6719941e-05,0.000398333,7.0638534e-06,3.4928733e-05,3.0755243e-06,8.814727e-05,9.151385e-05,1.8598126e-05,0.00012366199,2.149124e-05,3.8827417e-05,9.49039e-06,1.3913858e-05,1.1291031e-05,4.341321e-05,2.1021312e-06,3.0875897e-05,0.00018631313,0.0001725947,2.5994956e-05,5.350228e-05,1.2906192e-05,4.3792148e-05,3.9208467e-06,0.00024966142,0.00029297674,0.00029118732,2.4035236e-05,1.2622848e-05,2.7968366e-05,3.2097618e-05,7.24732e-05,7.000619e-06,2.1253989e-05,0.00010034041,2.2586359e-05,9.319038e-05,4.2663956e-05,3.3224187e-05,7.4895426e-05,5.650193e-06,0.00014048988,4.2914157e-06,5.9344507e-06,0.0002960957,2.2394972e-05,0.00012266057,8.69931e-06,3.486497e-05,6.565529e-05,0.00012145337,0.98809195,0.0005861734,2.1225935e-05,1.6232685e-05,0.00013333611,1.8093184e-06,7.963731e-05,5.7101788e-05,6.287988e-05,2.1864807e-05,1.48990885e-05,0.0028077231,0.00028621638,1.19517335e-05,1.046384e-05,7.6358e-06,0.00044768746,0.00017189147,0.00034985456,0.00029351114,2.1033115e-05,6.565146e-05,5.6079e-05,0.00077160937,7.061452e-05,1.4017838e-05,1.7028604e-05,8.652962e-05,3.3476947e-05,6.760655e-06,0.00014302887,5.97471e-05,1.8053757e-05,9.173889e-06,1.4500349e-05,5.663713e-06,8.055178e-05,0.00011155438,9.727098e-05,5.5896286e-05
1009,0.00013056514,0.00064767804,0.0060934746,0.007206127,0.0001340257,0.004341789,0.0028076507,0.0006361541,0.0008433413,0.00010699144,0.0018200476,4.212394e-05,0.00015213194,0.0011028328,0.0019030954,0.00030452863,0.0003713293,0.0010563263,0.00029525667,0.0013254506,0.002906825,0.00045433218,0.0016865983,0.0006027402,0.00036160377,0.00042445314,4.4515513e-05,0.0023804964,0.004904453,0.0011082939,0.84845555,0.00014916754,0.0065491633,0.00018881267,0.002182813,0.0002593173,0.0012288203,0.004293084,5.4067168e-05,0.0017041658,0.00017182673,0.00022370458,0.016722286,0.0007195555,0.0001733965,0.001986658,7.898321e-05,0.00022837472,0.0011619191,0.0018331009,0.00016697544,0.0003996164,0.00013335697,0.00078821136,8.4080326e-05,0.0007806326,0.00060240546,0.0008120446,0.0003131357,0.0002664362,0.0007060954,9.1489586e-05,8.515211e-05,0.0006219047,0.0025690903,0.0002837933,0.0075726984,0.0017220215,0.0009577184,0.0014563823,0.00026201797,0.00021232122,0.0029175784,0.0014697218,0.00012036257,5.415799e-05,0.00013144368,0.006728489,0.0002505499,0.0012897961,0.0028345939,0.0004096771,0.0029373895,0.00047778198,0.0014493499,0.0002394006,0.0025012116,0.00034916494,0.004024811,0.004476021,0.00026347354,0.00027483742,0.00047210263,9.076436e-05,0.00058336713,0.0016361615,0.0016715333,0.006697008,0.00020165686
1012,1.8866051e-06,6.069415e-07,4.4109558e-05,1.03040475e-05,1.4033002e-05,6.8466204e-07,4.948693e-07,4.4999229e-07,5.2805894e-06,1.5384717e-07,1.0217067e-05,1.1755005e-07,7.737619e-06,4.854863e-06,4.490978e-06,1.18321e-06,5.6941158e-06,3.0323514e-05,5.057733e-06,3.6285852e-05,1.914511e-05,6.267707e-07,8.148335e-06,1.1591235e-06,4.525489e-06,1.0771225e-06,8.612335e-06,0.00018789778,9.976507e-06,1.2738326e-06,9.213974e-06,3.2121416e-06,1.0383194e-06,2.6282385e-07,3.349552e-07,4.7059707e-06,1.8682229e-06,1.9636607e-06,2.0757607e-06,2.5555362e-06,1.0138736e-07,1.7320175e-06,7.5446505e-06,2.8552463e-06,1.6969023e-05,1.9077393e-06,2.2305476e-06,1.809808e-06,4.0811517e-07,2.4728604e-06,3.7245918e-05,6.247647e-06,4.510546e-06,7.3734573e-06,1.0851456e-07,4.095853e-06,5.2116007e-05,8.751847e-06,1.4685408e-05,1.941613e-06,1.54794e-06,8.4379997e-07,3.0058322e-06,7.917909e-06,3.8053182e-05,1.15385765e-05,0.9990232,4.5227534e-06,2.3765622e-06,3.905198e-06,1.1989837e-05,1.134934e-06,7.1274095e-05,5.4692106e-07,4.398341e-07,6.620043e-07,7.604419e-06,3.122358e-05,9.406624e-06,3.924422e-06,3.1573638e-06,5.2972546e-06,1.290057e-06,4.9769083e-06,4.1365806e-06,2.2580355e-06,2.5664205e-05,9.575961e-07,1.0155874e-05,1.5682903e-05,4.353897e-06,7.533212e-06,2.3328736e-05,2.5788556e-06,4.9978667e-07,4.038368e-06,9.26497e-07,3.9249194e-06,1.5286598e-05
1015,3.441105e-06,3.0517074e-06,1.5465432e-06,2.768025e-07,3.4195025e-07,2.7418873e-06,1.538699e-06,1.91714e-06,1.8620551e-06,9.011277e-07,2.8180494e-07,2.4957408e-06,1.7095701e-06,2.3097552e-06,6.8858108e-06,2.7721356e-07,3.3878687e-06,7.0158546e-07,3.3781947e-07,3.687604e-06,4.2772282e-07,4.7615057e-07,1.6803929e-07,4.3508916e-07,6.708623e-07,2.3600067e-07,3.020447e-07,6.834219e-06,1.358392e-06,8.426319e-07,7.770018e-06,8.994195e-08,9.348069e-06,3.1452985e-06,1.9988436e-05,3.8964763e-06,5.749616e-07,2.7331516e-06,4.5493877e-07,2.5882673e-07,2.7932705e-05,4.9973664e-06,1.2622373e-06,8.865108e-07,9.855547e-07,4.461644e-06,3.0772733e-06,1.3083513e-06,3.119221e-06,2.9019226e-05,4.553605e-06,1.5581646e-06,7.724498e-06,3.6119758e-07,6.8824297e-06,6.6601024e-06,5.4990846e-06,4.8202596e-06,7.177671e-07,2.6720265e-06,4.2293487e-07,4.60438e-07,1.2917737e-06,9.419271e-07,3.862988e-06,1.5066229e-06,5.378229e-06,2.5260774e-06,3.777999e-06,2.9249615e-05,9.847964e-07,8.834851e-07,9.294643e-06,7.4434056e-06,3.6583606e-07,1.1612411e-07,9.073322e-07,5.5049354e-06,1.2896712e-06,1.0627771e-05,7.0744054e-06,1.6224631e-06,7.8364155e-07,1.0122626e-05,9.577144e-07,6.880523e-07,0.99964976,3.86273e-06,4.613067e-06,7.4141565e-07,2.481037e-06,2.8109864e-06,3.7516886e-06,7.711437e-07,1.3338039e-06,1.863748e-06,2.512971e-07,1.2360953e-06,2.6499396e-07
1018,1.2963385e-05,1.9515617e-05,3.051992e-05,9.783121e-06,1.2613816e-05,1.2079822e-06,7.96332e-06,2.832082e-05,1.089485e-05,1.4163085e-06,3.6592953e-06,1.7860813e-05,2.509879e-06,4.17879e-05,1.1421462e-05,1.5752978e-05,1.9522971e-05,2.4666417e-06,2.2808368e-05,6.7428385e-07,4.6162928e-05,7.505369e-05,5.570614e-06,6.469863e-06,4.302148e-05,8.730022e-06,1.7281818e-05,1.0879443e-05,1.239467e-06,2.8631205e-06,8.81055e-06,9.037524e-06,1.4707626e-06,1.9471902e-06,1.2519809e-05,9.696885e-06,3.2499859e-06,5.935959e-06,1.8011776e-06,2.9036813e-05,1.9077115e-06,5.238533e-05,2.5092447e-06,3.4646703e-06,5.148486e-05,1.3241731e-06,4.7687763e-06,2.6641485e-05,4.3149e-06,1.6919853e-06,3.5104335e-05,2.670685e-06,1.3472693e-05,1.1297628e-05,1.4188061e-05,3.7254608e-07,3.8134043e-05,2.1540607e-06,5.876372e-06,6.53883e-05,1.4806253e-06,1.849565e-05,3.9727715e-06,2.935219e-06,7.910314e-06,9.043319e-06,2.2942053e-05,2.8339068e-06,3.150193e-06,1.3925639e-05,4.4912747e-05,5.2592136e-06,1.6916652e-05,1.2246326e-05,6.216114e-05,4.4169068e-05,3.941175e-06,2.2875134e-05,1.5543463e-06,9.622422e-08,1.5708818e-06,6.6391607e-07,1.6830614e-06,4.6478663e-06,4.8916977e-06,3.6133693e-05,1.0509338e-05,1.6908198e-05,2.0479712e-05,8.546823e-05,3.3408516e-05,6.7609417e-06,2.3557004e-06,8.89809e-06,2.6055216e-06,1.9984629e-05,3.60178e-06,1.6414015e-05,0.99850863
1020,1.1046253e-05,6.913225e-05,1.0581587e-06,8.036899e-05,3.4123612e-05,4.6107225e-06,5.254882e-05,7.4102004e-06,2.1597689e-05,1.9635761e-05,7.201911e-06,3.4715067e-05,5.4495295e-06,4.1441076e-06,0.00023445894,5.8216606e-06,5.0117862e-05,2.5557987e-05,2.0314475e-05,0.000492178,7.736108e-06,3.1178985e-05,1.9510548e-05,5.34275e-06,9.6189415e-06,1.8887515e-06,7.194141e-06,3.5973724e-05,2.4164885e-05,3.3860333e-06,5.8613896e-05,1.3682846e-06,1.6984472e-05,4.762073e-05,1.6041487e-05,7.281863e-05,2.888755e-06,5.6921548e-05,1.0984829e-05,7.894187e-05,0.00019400864,3.340162e-05,1.7380997e-05,5.5249943e-06,3.680099e-06,4.0701805e-05,5.9284233e-05,1.4368967e-05,8.860251e-06,8.327744e-05,0.0001902284,7.734998e-05,0.00013118683,1.0807288e-05,4.5034703e-05,1.1758182e-05,9.384866e-05,1.0335395e-05,3.800702e-05,1.4899371e-05,3.3722135e-05,1.2608518e-05,1.9549287e-05,4.1432166e-05,1.9019511e-05,5.466326e-06,7.4265394e-05,2.1467149e-05,4.8709084e-05,2.9961553e-05,3.716733e-05,3.2800883e-06,3.9352503e-06,1.7875836e-05,5.9230065e-06,4.090885e-06,6.88758e-05,0.00025411035,1.6729997e-06,1.3084741e-05,2.7913138e-06,5.942362e-06,4.99055e-06,0.99529946,5.966516e-05,7.9984005e-07,0.00059527764,1.3245925e-05,1.15001185e-05,0.00011927178,3.3797553e-06,2.350651e-05,3.332983e-05,8.914724e-06,0.00029676032,2.0449334e-05,1.5770925e-06,2.2688223e-06,5.771714e-06
1022,2.0940219e-05,7.755278e-05,8.734486e-06,1.5529959e-05,1.7345868e-05,4.7186495e-05,7.683175e-06,1.3364458e-05,1.6868e-05,8.431531e-05,4.5285946e-05,6.7115056e-05,6.1203726e-05,3.3378994e-05,3.196024e-05,3.3942538e-06,9.573736e-06,2.8984661e-05,0.00020772516,1.2882391e-05,0.00016605592,0.00012025764,3.1046933e-05,6.075967e-06,1.2000268e-05,3.905864e-06,1.827595e-05,0.00020127902,1.3966884e-05,5.905274e-05,1.4525394e-05,1.8005485e-05,2.1894717e-05,1.499189e-06,3.9897773e-06,3.080647e-05,1.4395172e-05,1.2357593e-05,2.355313e-05,3.459546e-06,1.0699196e-05,2.4756928e-05,7.9561745e-05,3.8628673e-06,2.5914052e-05,4.5079223e-06,5.4773764e-06,9.338948e-06,1.1920503e-05,3.8544644e-05,6.6732115e-05,2.838152e-05,1.1566802e-05,1.08331105e-05,2.9046423e-05,1.5641004e-05,4.299597e-05,2.3684583e-05,2.0768028e-05,4.9059923e-05,3.0804207e-05,0.00031344214,1.825e-05,2.0582016e-05,0.00037243302,5.665485e-05,7.127469e-05,1.43338275e-05,6.772716e-05,0.00011142578,1.3721476e-05,0.00012156908,5.385825e-05,2.1980306e-05,1.7280747e-05,6.2795916e-06,6.453567e-05,4.9811497e-05,9.654899e-06,3.0336191e-06,1.7818673e-05,2.0073203e-05,1.5368481e-05,1.8206515e-06,2.1786782e-05,3.7890324e-05,4.7562295e-05,2.3796383e-05,5.4782645e-06,5.5189597e-05,0.9960064,6.27538e-05,9.3235e-06,1.6684731e-05,3.5525163e-06,1.0516337e-05,5.4577035e-06,2.31889e-05,7.5969256e-05
1026,0.0005466228,0.00062615855,0.00070026517,0.00016831348,0.0014163301,0.0008107136,4.8877577e-05,0.00010088455,0.0002191682,0.00010595765,0.00019810471,0.00035717202,0.00021243402,5.1282746e-05,0.00094669464,7.0743904e-06,0.00019274004,0.00013405023,0.00017972596,0.0003142342,0.0007561065,0.00025910273,0.00021405055,0.00075719686,0.00035609576,0.00011368996,6.66824e-05,0.00025614147,0.00020074619,0.00023788624,7.775713e-05,3.7493686e-05,9.076705e-05,4.005783e-05,3.0795207e-05,0.00013934966,2.8280323e-05,4.3308355e-06,0.0003764544,6.8441484e-05,3.472268e-05,0.00013391914,8.565849e-05,0.0006658219,0.0001105215,2.7978796e-05,0.00011441468,0.001014017,9.622827e-05,5.835037e-05,0.0007519046,0.00039045367,0.0010637526,0.00022031556,0.00044332937,0.004753137,0.000603082,5.331779e-05,0.00014343414,3.647933e-05,1.3982482e-05,9.90936e-05,0.0001933828,7.0376394e-05,0.95794547,0.00028171696,0.0008877032,4.7084475e-05,7.0308575e-05,9.848011e-05,0.0011192048,0.00020368495,0.001912084,1.9463807e-05,0.00034705107,8.124535e-05,0.00012590285,0.00017449317,0.00024346462,6.6403554e-05,0.00044863948,0.00054795004,2.5827145e-05,4.625406e-06,0.00017939786,0.00035709882,0.00072480284,7.5809854e-05,0.0002393675,3.9364157e-05,0.007751884,0.00049725425,0.0002312327,0.0016552167,2.3804927e-05,0.00012694551,0.00013496137,3.880865e-05,0.00064732146
1028,3.34326e-06,3.575021e-05,0.00016981106,3.0770077e-06,2.0917765e-05,0.00011256424,1.0739372e-05,7.3684023e-06,2.1197424e-05,2.3322416e-05,1.6300678e-06,5.603901e-06,7.724803e-06,3.6921643e-05,2.7725124e-05,1.1111567e-05,5.5744385e-05,0.00016540443,8.595652e-06,3.9408105e-06,8.875776e-06,3.62355e-05,0.00011276978,2.0488387e-05,1.0702135e-05,5.0219278e-05,0.00027577384,2.3497346e-06,1.0280029e-05,0.00042158988,1.0425089e-05,1.5197497e-06,6.3085417e-06,2.4944035e-05,0.00019538443,3.7217793e-05,7.998157e-06,6.543104e-05,4.8083268e-05,4.701596e-06,9.449655e-06,4.426885e-05,2.1655225e-05,1.1689596e-05,0.00017635022,1.3809801e-05,3.035402e-06,1.1029071e-05,2.2703898e-05,9.4752517e-07,5.2279006e-06,2.5159987e-05,4.959739e-05,4.7741396e-05,2.927977e-05,4.6007346e-05,0.00015493252,4.1881517e-06,8.994539e-05,0.00030452284,1.59444e-05,1.8355955e-05,1.46039565e-05,0.00062074896,4.645775e-06,2.6533675e-05,6.447305e-05,5.031674e-05,0.00028587773,0.00031741982,4.1810184e-05,5.803452e-05,3.827293e-05,1.5461479e-05,5.519389e-06,5.241022e-05,0.00060097355,7.223432e-06,0.00040332414,1.2505897e-05,0.0004824498,2.0849155e-05,0.9931572,7.36515e-06,2.2344775e-06,1.1969318e-05,5.114251e-05,1.22483125e-05,8.585494e-06,6.224532e-05,1.7103104e-05,2.6805026e-05,3.3877845e-05,0.00010093946,2.0353748e-06,5.389199e-06,1.1477665e-05,0.0001612373,1.4965214e-05
1029,0.00029265264,0.0018863045,0.00040409854,4.0619732e-05,0.00032675653,0.0009470558,0.000493634,0.00023847213,0.00060632994,0.0011385367,0.0013807877,0.789164,0.0063544167,0.0010601082,0.075635575,0.0060104425,0.00270304,0.001033073,0.0013381949,0.00029871243,0.00022520241,0.00066016265,0.00019668633,0.0010331764,0.0002836158,0.0004125769,0.00019370866,0.0034753545,4.1324376e-05,0.00034017817,0.00049777713,0.0008142232,0.0005018396,0.0007565508,0.00031321353,0.00015524858,0.00036250526,0.0026838034,0.0008426061,0.0009651604,0.00063316384,0.00011192901,0.00014652607,0.00021914656,0.00040485262,0.00016271323,0.000728912,0.003246531,0.0020205553,0.006233728,0.0018846926,0.0004770546,0.0007002519,0.0005174844,0.004149842,0.0030282992,0.00087162544,0.0020580967,0.00040441734,0.0017925617,0.00058761763,0.0033759028,0.0001953436,7.854877e-05,0.00089353614,0.0004150228,6.092315e-05,0.0011512793,0.00094759656,0.0007967727,0.00039435833,0.00054700475,0.00034022456,0.0020119853,0.0012987275,0.002707214,0.0004914747,0.0024660362,0.0012560926,0.0007021169,0.00024369283,0.00024307473,0.0005287218,0.0008483822,0.00057948765,0.0007662189,0.00089719123,0.0043752515,0.0039660637,0.00024507046,0.0043164184,0.010685343,0.00020484353,0.0005427973,0.00088140764,0.008680605,0.0010950654,0.0027453986,0.0015370856
1033,0.00045531703,0.0007232303,0.00047130458,0.00045529753,3.6605383e-05,0.00013513693,0.0006056099,0.0040848725,0.0004368289,0.00023262574,0.00023317857,0.0002356886,0.00016834798,0.00013656437,0.00032307897,0.0004337038,0.000113565446,0.0001233621,0.0007184149,0.00012626876,0.0009123043,8.191936e-05,0.00024229697,8.663689e-05,7.579012e-05,6.885013e-05,0.00064237864,0.0004978327,0.00037921112,0.005517537,0.0003506036,0.001499079,0.00034366397,0.0023639014,0.00052247156,0.0003953519,0.00024470346,0.0013283726,0.00021060403,0.00010111669,0.0008078007,0.0002470292,0.000104626684,0.001765972,0.0014291113,0.0015083293,0.017753812,0.00013524626,0.0011376425,0.0003197797,0.0007234783,0.00323246,0.00027004338,0.009407493,0.0008697788,0.00039320637,4.0815114e-05,0.00023112666,0.00085512875,9.633883e-05,0.0023612338,0.00024064952,0.00016677254,0.00026612892,1.9806874e-05,0.003010415,9.667393e-05,0.0007779764,0.0031388786,0.00021215585,0.00020692786,0.00037478318,0.0004594769,0.0001378856,0.000742047,0.0010246275,8.7627035e-05,0.00012693752,5.4067168e-05,0.89098865,0.00011028796,0.0002759971,0.0002654152,0.00046546114,0.00015201331,0.00036632223,0.0009316363,0.021114303,0.00035934724,9.030065e-05,0.00019837546,0.00033719226,9.455425e-05,5.721932e-05,0.00062229537,0.00038292282,0.0020810547,0.000103746956,5.4878965e-05
